"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"mayor";"menor";"menores_porcentaje"
"2513";5;"Valparaíso";57;"San Felipe";5706;"Santa María";2032;14240;3707;0,260323033707865
"2514";5;"Valparaíso";57;"San Felipe";5706;"Santa María";2033;14377;3678;0,255825276483272
"2515";5;"Valparaíso";57;"San Felipe";5706;"Santa María";2034;14514;3646;0,251205732396307
"2516";5;"Valparaíso";57;"San Felipe";5706;"Santa María";2035;14631;3629;0,248034994190418
"2517";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2002;94350;38883;0,412114467408585
"2518";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2003;96272;38753;0,402536563071298
"2519";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2004;98161;38607;0,393302839213129
"2520";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2005;100061;38409;0,383855847932761
"2521";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2006;102025;38142;0,373849546679735
"2522";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2007;104082;37795;0,363127149747315
"2523";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2008;106179;37477;0,35296056659038
"2524";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2009;108290;37180;0,343337334933974
"2525";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2010;110359;36932;0,334653267970895
"2526";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2011;112393;36744;0,326924274643439
"2527";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2012;114415;36612;0,319993007909802
"2528";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2013;116321;36439;0,313262437565014
"2529";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2014;118213;36318;0,30722509368682
"2530";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2015;120086;36281;0,302125143647053
"2531";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2016;121938;36249;0,297274024504256
"2532";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2017;124051;36159;0,291484953769014
"2533";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2018;126422;36042;0,285092784483713
"2534";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2019;128811;35972;0,279261864281777
"2535";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2020;131147;35938;0,274028380367069
"2536";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2021;133047;35884;0,269709200508091
"2537";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2022;134698;35833;0,266024736818661
"2538";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2023;136281;35792;0,262633822763261
"2539";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2024;137846;35745;0,259311115302584
"2540";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2025;139428;35667;0,25580945003873
"2541";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2026;141074;35513;0,251733132965678
"2542";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2027;142774;35292;0,247187863336462
"2543";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2028;144494;35039;0,242494498041441
"2544";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2029;146199;34791;0,23797016395461
"2545";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2030;147932;34508;0,233269339967012
"2546";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2031;149632;34268;0,229015183917879
"2547";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2032;151348;34014;0,224740333535957
"2548";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2033;153128;33705;0,220109973355624
"2549";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2034;154867;33451;0,215998243654232
"2550";5;"Valparaíso";58;"Marga Marga";5801;"Quilpué";2035;156484;33340;0,213056925947701
"2551";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2002;27902;12648;0,453300838649559
"2552";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2003;28432;12605;0,44333849184018
"2553";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2004;28962;12550;0,433326427732891
"2554";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2005;29491;12485;0,423349496456546
"2555";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2006;30043;12397;0,41264187997204
"2556";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2007;30626;12284;0,40109710703324
"2557";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2008;31216;12185;0,390344695028191
"2558";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2009;31815;12089;0,37997799779978
"2559";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2010;32393;12016;0,370944339826506
"2560";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2011;32959;11964;0,362996450135016
"2561";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2012;33526;11924;0,355664260573883
"2562";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2013;34053;11876;0,34875047719731
"2563";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2014;34573;11847;0,342666242443525
"2564";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2015;35093;11837;0,337303735787764
"2565";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2016;35604;11830;0,332266037523874
"2566";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2017;36189;11810;0,326342258697394
"2567";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2018;36862;11771;0,319326135315501
"2568";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2019;37546;11739;0,312656474724338
"2569";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2020;38206;11725;0,306888970318798
"2570";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2021;38742;11697;0,301920396468948
"2571";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2022;39203;11669;0,297655791648598
"2572";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2023;39647;11642;0,293641385224607
"2573";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2024;40086;11611;0,289652247667515
"2574";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2025;40523;11576;0,285664931026824
"2575";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2026;40986;11511;0,280851998243303
"2576";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2027;41461;11430;0,275680760232508
"2577";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2028;41940;11341;0,270410109680496
"2578";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2029;42410;11256;0,265409101626975
"2579";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2030;42892;11157;0,26011843700457
"2580";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2031;43357;11075;0,255437414950296
"2581";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2032;43828;10989;0,250730126859542
"2582";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2033;44312;10890;0,245757356923632
"2583";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2034;44780;10811;0,241424743188924
"2584";5;"Valparaíso";58;"Marga Marga";5802;"Limache";2035;45213;10773;0,238272178355783
"2585";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2002;9999;4668;0,466846684668467
"2586";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2003;10257;4635;0,4518865165253
"2587";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2004;10506;4608;0,438606510565391
"2588";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2005;10761;4574;0,425053433695753
"2589";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2006;11027;4530;0,410809830416251
"2590";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2007;11301;4483;0,396690558357667
"2591";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2008;11586;4435;0,382789573623338
"2592";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2009;11871;4394;0,370145733299638
"2593";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2010;12149;4363;0,359124207753725
"2594";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2011;12432;4332;0,348455598455598
"2595";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2012;12711;4311;0,339155062544253
"2596";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2013;12982;4283;0,329918348482514
"2597";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2014;13253;4261;0,321512110465555
"2598";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2015;13522;4251;0,31437657151309
"2599";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2016;13793;4238;0,307257304429783
"2600";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2017;14098;4216;0,299049510568875
"2601";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2018;14414;4211;0,292146524212571
"2602";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2019;14736;4210;0,285694896851249
"2603";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2020;15050;4216;0,280132890365449
"2604";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2021;15316;4219;0,2754635675111
"2605";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2022;15558;4219;0,271178814757681
"2606";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2023;15790;4223;0,267447751741609
"2607";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2024;16021;4226;0,263778790337682
"2608";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2025;16254;4226;0,259997539067306
"2609";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2026;16499;4214;0,255409418752652
"2610";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2027;16748;4197;0,25059708621925
"2611";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2028;17002;4175;0,245559345959299
"2612";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2029;17252;4156;0,240899605842801
"2613";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2030;17506;4133;0,236090483262881
"2614";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2031;17756;4115;0,231752646992566
"2615";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2032;18012;4093;0,227237397290695
"2616";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2033;18267;4074;0,223025127278699
"2617";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2034;18524;4054;0,218851220038869
"2618";5;"Valparaíso";58;"Marga Marga";5803;"Olmué";2035;18768;4050;0,21579283887468
"2619";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2002;68512;30649;0,447352288650163
"2620";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2003;70499;30759;0,436304061050511
"2621";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2004;72473;30861;0,425827549570185
"2622";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2005;74461;30928;0,415358375525443
"2623";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2006;76512;30937;0,404341802593057
"2624";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2007;78633;30897;0,392926633856015
"2625";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2008;80792;30877;0,382178928606793
"2626";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2009;82967;30876;0,372147962442899
"2627";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2010;85111;30918;0,363266792776492
"2628";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2011;87225;31013;0,35555173402121
"2629";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2012;89332;31154;0,348744011104643
"2630";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2013;91353;31260;0,342189090670257
"2631";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2014;93358;31412;0,33646821911352
"2632";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2015;95336;31645;0,33193127464966
"2633";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2016;97304;31876;0,327591877004029
"2634";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2017;99482;32062;0,32228945939969
"2635";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2018;101943;32156;0,315431172321788
"2636";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2019;104433;32278;0,309078547968554
"2637";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2020;106879;32431;0,303436596525042
"2638";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2021;108972;32556;0,29875564365158
"2639";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2022;110860;32676;0,294750135305791
"2640";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2023;112690;32800;0,291063980832372
"2641";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2024;114496;32922;0,287538429290106
"2642";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2025;116320;33007;0,283760316368638
"2643";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2026;118187;33031;0,279480822763925
"2644";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2027;120108;32984;0,274619509108469
"2645";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2028;122040;32909;0,269657489347755
"2646";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2029;123957;32833;0,264874109570254
"2647";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2030;125895;32722;0,259915008538862
"2648";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2031;127797;32647;0,25545983082545
"2649";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2032;129717;32550;0,250930872591873
"2650";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2033;131694;32395;0,24598690904673
"2651";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2034;133621;32294;0,241683567702681
"2652";5;"Valparaíso";58;"Marga Marga";5804;"Villa Alemana";2035;135436;32318;0,238621932130305
"2653";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2002;151273;71280;0,471201073555757
"2654";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2003;152790;70848;0,463695268014922
"2655";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2004;154602;70476;0,45585438739473
"2656";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2005;156762;69932;0,446103009657953
"2657";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2006;159267;69175;0,434333540532565
"2658";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2007;162084;68297;0,421367932676884
"2659";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2008;165000;67591;0,409642424242424
"2660";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2009;168029;66910;0,398205071743568
"2661";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2010;170967;66398;0,388367345745085
"2662";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2011;173857;65980;0,379507296226209
"2663";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2012;176737;65590;0,371116404601187
"2664";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2013;179565;65198;0,363088575167767
"2665";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2014;182403;64825;0,355394373996042
"2666";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2015;185246;64547;0,348439372510068
"2667";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2016;188160;64338;0,341932397959184
"2668";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2017;191501;64049;0,334457783510269
"2669";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2018;195066;63672;0,32641259881271
"2670";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2019;198646;63346;0,318888877702043
"2671";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2020;202116;63095;0,312172217934256
"2672";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2021;204902;62927;0,307107788113342
"2673";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2022;207370;62742;0,302560640401215
"2674";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2023;209709;62581;0,298418284384552
"2675";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2024;211965;62442;0,294586370391338
"2676";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2025;214252;62218;0,290396355693296
"2677";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2026;216675;61811;0,285270566516672
"2678";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2027;219138;61300;0,279732406063759
"2679";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2028;221593;60732;0,274070029287929
"2680";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2029;223970;60179;0,268692235567263
"2681";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2030;226248;59641;0,263608960079205
"2682";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2031;228433;59152;0,258946824670691
"2683";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2032;230541;58676;0,254514381389861
"2684";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2033;232661;58122;0,249814107220376
"2685";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2034;234754;57521;0,245026708810074
"2686";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6101;"Rancagua";2035;236620;57084;0,241247569943369
"2687";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2002;7393;3678;0,497497632895983
"2688";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2003;7583;3699;0,487801661611499
"2689";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2004;7755;3713;0,478787878787879
"2690";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2005;7936;3701;0,466355846774194
"2691";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2006;8123;3673;0,452172842545857
"2692";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2007;8312;3640;0,437921077959577
"2693";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2008;8504;3609;0,424388523047977
"2694";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2009;8699;3576;0,41108173353259
"2695";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2010;8881;3555;0,400292759824344
"2696";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2011;9057;3537;0,39052666445843
"2697";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2012;9233;3518;0,381024585725116
"2698";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2013;9404;3499;0,372075712462782
"2699";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2014;9572;3481;0,363664855829503
"2700";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2015;9734;3474;0,356893363468256
"2701";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2016;9902;3465;0,349929307210665
"2702";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2017;10089;3456;0,342551293487957
"2703";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2018;10292;3436;0,33385153517295
"2704";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2019;10487;3427;0,326785544006866
"2705";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2020;10679;3417;0,319973780316509
"2706";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2021;10837;3410;0,314662729537695
"2707";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2022;10978;3401;0,309801421023866
"2708";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2023;11107;3397;0,305843161969929
"2709";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2024;11241;3386;0,301218752780002
"2710";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2025;11367;3378;0,297176035893376
"2711";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2026;11504;3356;0,291724617524339
"2712";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2027;11644;3327;0,285726554448643
"2713";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2028;11781;3298;0,27994227994228
"2714";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2029;11916;3267;0,27416918429003
"2715";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2030;12042;3240;0,269058295964126
"2716";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2031;12167;3211;0,263910577792389
"2717";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2032;12283;3187;0,259464300252381
"2718";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2033;12399;3160;0,254859262843778
"2719";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2034;12518;3126;0,249720402620227
"2720";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6102;"Codegua";2035;12620;3105;0,246038034865293
"2721";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2002;4574;2051;0,44840402273721
"2722";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2003;4643;2041;0,43958647426233
"2723";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2004;4711;2032;0,431330927616217
"2724";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2005;4788;2013;0,420426065162907
"2725";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2006;4872;1985;0,407430213464696
"2726";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2007;4963;1954;0,393713479750151
"2727";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2008;5054;1929;0,381677878907796
"2728";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2009;5148;1902;0,369463869463869
"2729";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2010;5242;1876;0,357878672262495
"2730";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2011;5329;1857;0,348470632388816
"2731";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2012;5415;1838;0,339427516158818
"2732";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2013;5502;1815;0,329880043620502
"2733";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2014;5584;1796;0,32163323782235
"2734";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2015;5667;1779;0,313922710428798
"2735";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2016;5750;1765;0,30695652173913
"2736";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2017;5843;1749;0,299332534656854
"2737";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2018;5942;1730;0,291147761696398
"2738";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2019;6040;1713;0,283609271523179
"2739";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2020;6131;1700;0,277279399771652
"2740";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2021;6204;1687;0,271921341070277
"2741";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2022;6265;1674;0,267198723064645
"2742";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2023;6319;1664;0,263332805823706
"2743";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2024;6371;1653;0,259456914142207
"2744";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2025;6426;1636;0,25459072517896
"2745";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2026;6480;1617;0,249537037037037
"2746";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2027;6532;1596;0,244335578689528
"2747";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2028;6587;1570;0,238348261727645
"2748";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2029;6639;1543;0,232414520259075
"2749";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2030;6681;1522;0,227810208052687
"2750";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2031;6721;1501;0,223329861627734
"2751";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2032;6758;1479;0,218851731281444
"2752";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2033;6794;1454;0,214012363850456
"2753";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2034;6828;1428;0,209138840070299
"2754";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6103;"Coinco";2035;6854;1406;0,205135687189962
"2755";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2002;11416;5476;0,479677645409951
"2756";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2003;11635;5476;0,470648904168457
"2757";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2004;11852;5475;0,461947350658117
"2758";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2005;12090;5449;0,45070306038048
"2759";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2006;12341;5409;0,438295113848148
"2760";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2007;12611;5355;0,424629291888034
"2761";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2008;12886;5311;0,412152723886388
"2762";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2009;13169;5265;0,399802566633761
"2763";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2010;13440;5233;0,389360119047619
"2764";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2011;13698;5215;0,380712512775588
"2765";6;"Libertador General Bernardo O'Higgins";61;"Cachapoal";6104;"Coltauco";2012;13964;5188;0,371526783156689
